id,doi,title,venue,publication_year,publication_date,type,cited_by_count,cited_2015,cited_joss,fulltext_openalex,fulltext_epmc,first_author,n_authors,date_added,notes,exclude
W4385068023,10.31234/osf.io/eb697,Improving the reliability of the Pavlovian go/no-go task for computational psychiatry research,,2023,2023-07-20,preprint,12,False,False,True,False,Samuel Zorowitz,5,2026-07-15,,False
W4384770596,10.1145/3573051.3596182,Detecting Learners' Hint Inquiry Behaviors in e-Learning Environment by using Facial Expressions,,2023,2023-07-18,article,3,True,False,True,False,Guan-Yun Wang,6,2026-07-15,,False
W4384696612,10.1101/2023.07.14.549019,EasyEyes — Accurate fixation for online vision testing of crowding and beyond,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-07-18,preprint,1,True,False,True,False,Jan W. Kurzawski,7,2026-07-15,,False
W4384807978,10.48550/arxiv.2307.09042,Emotional Intelligence of Large Language Models,arXiv (Cornell University),2023,2023-07-18,preprint,7,False,False,True,False,Xuena Wang,5,2026-07-15,,False
W4384523646,10.1038/s44159-023-00212-w,Drawing as a versatile cognitive tool,Nature Reviews Psychology,2023,2023-07-17,article,88,True,False,True,False,Judith E. Fan,4,2026-07-15,,False
W4384469720,10.1002/pchj.667,Fear facilitates utilitarian moral judgments: Evidence from a moral judgment task,PsyCh Journal,2023,2023-07-16,article,3,True,False,True,True,Yanqiang Tao,7,2026-07-15,,False
W4384438322,10.31234/osf.io/zqwxv,Lexical and social effects on the learning and integration of inflectional morphology,,2023,2023-07-15,preprint,0,True,False,True,False,Péter Rácz,2,2026-07-15,,False
W4384338585,10.3390/bs13070590,Time Matters: Time Perspectives Predict Intertemporal Prosocial Preferences,Behavioral Sciences,2023,2023-07-14,article,8,True,False,True,True,Teng Lu,3,2026-07-15,,False
W4384341677,10.31234/osf.io/u429f,A jsPsych plugin for the Inclusion of Other in the Self (IOS) Scale,,2023,2023-07-13,preprint,3,True,True,True,True,Isaac Kinley,2,2026-07-15,,False
W4384133585,10.1101/2023.07.11.548447,Web-based eye-tracking for remote cognitive assessments: The anti-saccade task as a case study,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-07-12,preprint,2,True,False,True,False,Gustavo Juantorena,4,2026-07-15,,False
W4384067489,10.31234/osf.io/95hnw,Modelling Orthographic Similarity Effects in Recognition Memory Reveals Support for Open Bigram Representations of Letter Coding,,2023,2023-07-11,preprint,1,True,False,True,False,Lyulei Zhang,2,2026-07-15,,False
W4383892144,10.1016/j.cognition.2023.105532,Probabilistic modelling of microtiming perception,Cognition,2023,2023-07-11,article,15,False,False,True,False,Thomas Kaplan,3,2026-07-15,,False
W4383818952,10.31234/osf.io/7x8sb,Lexical choice and word formation in a taboo game paradigm,,2023,2023-07-09,preprint,1,True,False,True,False,Vasilisa Pugacheva,2,2026-07-15,,False
W4383373384,10.1038/s41562-023-01640-7,Inattentive responding can induce spurious associations between task behaviour and symptom measures,Nature Human Behaviour,2023,2023-07-06,article,82,True,False,True,True,Samuel Zorowitz,4,2026-07-15,,False
W4383550112,10.31219/osf.io/2e9u4,On the dimensionality and predictability of phishing susceptibility,,2023,2023-07-06,preprint,0,False,True,True,False,Ziad M Hakim,5,2026-07-15,,False
W4384562109,10.3758/s13421-023-01434-2,Activation levels of plausible alternatives in conversational negation,Memory & Cognition,2023,2023-07-05,article,5,True,False,True,True,Francesca Capuano,3,2026-07-15,,False
W4383215753,10.3758/s13428-023-02160-y,Sentence-final completion norms for 2925 Mexican Spanish sentence contexts,Behavior Research Methods,2023,2023-07-05,article,6,True,False,True,True,Armando Quetzalcóatl Angulo‐Chavira,4,2026-07-15,,False
W4383262414,10.31234/osf.io/xv8hf,"Causation, Meaning, and Communication",,2023,2023-07-04,preprint,6,True,False,True,False,Ari Beller,2,2026-07-15,,False
W4384924810,10.1121/10.0020266,Bilingual phonological contrast perception: The influence of Quanzhou Southern Min on Mandarin non-sibilant fricative discrimination,JASA Express Letters,2023,2023-07-01,article,3,True,False,True,False,Caihong Weng,3,2026-07-15,,False
W4385197313,10.1111/cogs.13323,Never Gonna Give You Up Even When It Is Suboptimal,Cognitive Science,2023,2023-07-01,article,3,True,False,True,False,Hsuan‐Yu Lin,2,2026-07-15,,False
W4383998284,10.1121/10.0020064,Voice onset time and vowel formant measures in online testing and laboratory-based testing with(out) surgical face masks,The Journal of the Acoustical Society of America,2023,2023-07-01,article,3,True,False,True,False,Antje Stoehr,5,2026-07-15,,False
W4382775587,10.1007/s41233-023-00058-3,Do you agree? Contrasting Google’s Core Web Vitals and the impact of cookie consent banners with actual web QoE,Quality and User Experience,2023,2023-06-30,article,5,True,False,True,False,Nikolas Wehner,4,2026-07-15,,False
W4382796713,10.31234/osf.io/z7ke4,PSYCHOACOUSTICS-WEB: a free online tool for the estimation of basic auditory sensitivity thresholds,,2023,2023-06-30,preprint,0,True,False,True,False,Massimo Grassi,8,2026-07-15,,False
W4382749360,10.1101/2023.06.30.547163,The successor representation subserves hierarchical abstraction for goal-directed behavior,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-06-30,preprint,0,True,False,True,True,Sven Wientjes,2,2026-07-15,,False
W4382404021,10.31234/osf.io/hzcdg,"Sample size matters when estimating variability of flexible, goal directed behaviour",,2023,2023-06-27,preprint,3,False,False,True,False,B. A. Williams,4,2026-07-15,,False
W4382283039,10.31234/osf.io/jq7ta,An Integrated Model of Semantics and Control,,2023,2023-06-26,preprint,11,True,False,True,False,Tyler Giallanza,4,2026-07-15,,False
W4382139456,10.1016/j.jpsychires.2023.06.032,Impairment in reading negative social cues extends beyond the face in autism,Journal of Psychiatric Research,2023,2023-06-26,article,7,True,False,False,False,Lea L. Lott-Sandkamp,3,2026-07-15,,False
W4382072226,10.31219/osf.io/ehuzm,The credit card measuring plugin for jsPsych 7.3,,2023,2023-06-25,preprint,0,True,False,True,False,Denis Cousineau,1,2026-07-15,,False
W4381839357,10.3758/s13415-023-01112-5,Motivated attention and task relevance in the processing of cross-modally associated faces: Behavioral and electrophysiological evidence,Cognitive Affective & Behavioral Neuroscience,2023,2023-06-23,article,11,True,False,True,True,Annika Ziereis,2,2026-07-15,,False
W4381715274,10.3758/s13414-023-02747-9,A comparison of mental imagery and perceptual cueing across domains of attention,Attention Perception & Psychophysics,2023,2023-06-22,article,3,True,False,True,False,Ming‐Ray Liao,3,2026-07-15,,False
W4381686715,10.1016/j.cognition.2023.105521,Scene context automatically drives predictions of object transformations,Cognition,2023,2023-06-22,article,12,True,False,True,False,Giacomo Aldegheri,3,2026-07-15,,False
W4381739538,10.3389/fspor.2023.1148812,Sensorimotor expertise influences perceptual weight judgments during observation of a sport-specific gesture,Frontiers in Sports and Active Living,2023,2023-06-22,article,3,True,False,True,True,Andrea Albergoni,8,2026-07-15,,False
W4381333110,10.3758/s13428-023-02161-x,DataPipe: Born-open data collection for online experiments,Behavior Research Methods,2023,2023-06-20,article,10,True,True,True,False,Joshua R. de Leeuw,1,2026-07-15,,False
W4381326183,10.3758/s13414-023-02710-8,Paradoxical evidence weighting in confidence judgments for detection and discrimination,Attention Perception & Psychophysics,2023,2023-06-20,article,13,True,False,True,True,Matan Mazor,4,2026-07-15,,False
W4381163812,10.31234/osf.io/ynxq9,With or without a system: How category-specific and system-wide cognitive biases shape word order,,2023,2023-06-19,preprint,2,True,False,True,False,Annie Holtz,3,2026-07-15,,False
W4410640945,10.31234/osf.io/ynxq9_v1,With or without a system: How category-specific and system-wide cognitive biases shape word order,,2023,2023-06-19,preprint,0,False,False,True,False,Annie Holtz,3,2026-07-15,,False
W4381189382,10.31234/osf.io/d5vx7,"Teleological thinking is driven by aberrant associations, not by failure of reasoning",,2023,2023-06-16,preprint,0,False,False,True,False,Joan Danielle K. Ongchoco,3,2026-07-15,,False
W4380882813,10.31219/osf.io/vhqd2,Assessing two methods of webcam-based eye-tracking for child language research,,2023,2023-06-15,preprint,1,True,False,True,False,Margaret Kandel,2,2026-07-15,,False
W4380741825,10.1101/2023.06.14.544929,Digital-robotic markers for hallucinations in Parkinson’s disease,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-06-15,preprint,3,True,False,True,False,Louis Albert,5,2026-07-15,,False
W4381245606,10.48550/arxiv.2306.09377,Evaluating alignment between humans and neural network representations in image-based learning tasks,arXiv (Cornell University),2023,2023-06-15,preprint,0,False,False,True,False,Can Demircan,8,2026-07-15,,False
W4380887025,10.31234/osf.io/e2wn3,Iconic Artificial Language Learning: A Conceptual Replication with English Speakers,,2023,2023-06-15,preprint,1,False,False,True,False,Naomi Tachikawa Shapiro,2,2026-07-15,,False
W4380626849,10.3389/fpsyg.2023.1160203,"A survey on the challenges, limitations, and opportunities of online testing of infants and young children during the COVID-19 pandemic: using our experiences to improve future practices",Frontiers in Psychology,2023,2023-06-13,article,6,False,False,True,True,Montana J. Shore,6,2026-07-15,,False
W4380446506,10.21203/rs.3.rs-2971252/v1,Quantifying the impact of AI recommendations with explanations on prescription decision making: an interactive vignette study,Research Square,2023,2023-06-13,preprint,2,False,False,True,False,Myura Nagendran,5,2026-07-15,,False
W4380077389,10.31234/osf.io/y5xud,Processing fluency for visual synchrony perception,,2023,2023-06-09,preprint,1,True,False,True,False,Joshua Silberstein Bamford,3,2026-07-15,,False
W4379769178,10.1017/s0033291723001587,A core component of psychological therapy causes adaptive changes in computational learning mechanisms,Psychological Medicine,2023,2023-06-08,article,27,True,False,True,True,Quentin Dercon,8,2026-07-15,,False
W4379880797,10.1037/tps0000353,Patterns of language switching and bilingual children’s word learning: An experiment across two communities.,Translational Issues in Psychological Science,2023,2023-06-08,article,10,False,False,True,True,Rachel Ka Ying Tsui,5,2026-07-15,,False
W4380869667,10.3758/s13428-023-02101-9,"Web-based psychoacoustics: Hearing screening, infrastructure, and validation",Behavior Research Methods,2023,2023-06-08,review,19,True,False,True,True,Brittany A. Mok,6,2026-07-15,,False
W4379617027,10.1101/2023.06.06.543796,Continuous Measures of Decision-Difficulty Captured Remotely: I. Mouse-tracking sensitivity extends to tablets and smartphones,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-06-07,preprint,0,True,False,True,False,Alexandra A. Ouellette Zuk,3,2026-07-15,,False
W4379616756,10.1101/2023.06.06.543799,Continuous Measures of Decision-Difficulty Captured Remotely: II. Webcam eye-tracking reveals early decision processing,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-06-07,preprint,0,False,True,True,False,Jennifer K. Bertrand,3,2026-07-15,,False
W4385236449,10.1109/arso56563.2023.10187489,The body images of social robots,,2023,2023-06-05,preprint,1,True,False,True,False,Bing Li,4,2026-07-15,,False
W4379228915,10.1007/s10899-023-10216-z,Am I Winning or Losing? Probing the Appraisal of Partial Wins via Response Vigor,Journal of Gambling Studies,2023,2023-06-03,article,0,True,False,True,True,Zhang Chen,4,2026-07-15,,False
W4379209607,10.1101/2023.05.30.542965,The timecourse of inter-object contextual facilitation,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-06-03,preprint,4,False,False,True,True,Genevieve L. Quek,3,2026-07-15,,False
W4379207800,10.31234/osf.io/eskr9,Better generalization through distraction? Concurrent load reduces the size of the inverse base-rate effect,,2023,2023-06-02,preprint,0,True,False,True,False,Lenard Dome,2,2026-07-15,,False
W7135960635,,"A framing effect of intertemporal and spatial choice for one option: Effects, nsvchological mechanism and boundaryconditions","Institutional Repository of Institute of Psychology, Chinese Academy of Sciences (Institute of Psychology, Chinese Academy of Sciences)",2023,2023-06-01,dissertation,0,False,False,True,False,杜思源,1,2026-07-15,,False
W4382396289,10.1121/10.0019807,Controlling audibility with noise for online experiments using sound,JASA Express Letters,2023,2023-06-01,article,0,True,False,True,False,Rodrigue Bravard,3,2026-07-15,,False
W4379145097,10.31234/osf.io/87djt,Internal attention modulates the functional state of novel stimulus-response associations in working memory,,2023,2023-06-01,preprint,1,False,True,False,False,Silvia Formica,6,2026-07-15,,False
W4387645019,10.21785/icad2023.2124,The Audible Universe Workshop: An Interdisciplinary Approach to the Design and Evaluation of Tools for Astronomical Data Sonification,,2023,2023-06-01,article,6,False,False,True,False,Nicolas Misdariis,6,2026-07-15,,False
W4378908253,10.1038/s41598-023-35381-4,Face masks influence emotion judgments of facial expressions: a drift–diffusion model,Scientific Reports,2023,2023-05-31,article,18,True,False,True,True,William C. Williams,4,2026-07-15,,False
W4378830826,10.1111/lang.12598,Phonetic and Lexical Crosslinguistic Influence in Early Spanish–Basque–English Trilinguals,Language Learning,2023,2023-05-31,article,11,True,False,True,False,Antje Stoehr,4,2026-07-15,,False
W4378833790,10.1101/2023.05.29.542684,Similarity index of ex-Gaussian reaction time signatures,bioRxiv (Cold Spring Harbor Laboratory),2023,2023-05-30,preprint,2,True,False,True,False,Elı́as Manjarrez,4,2026-07-15,,False
W4388043679,10.1080/13506285.2023.2268382,"Memorable beginnings, but forgettable endings: Intrinsic memorability alters our subjective experience of time",Visual Cognition,2023,2023-05-28,article,10,True,False,True,True,Madeline Gedvila,3,2026-07-15,,False
W4378376336,10.1017/s1366728923000378,Language balance rather than age of acquisition: A study on the cross-linguistic gender congruency effect in Portuguese–German bilinguals,Bilingualism Language and Cognition,2023,2023-05-26,article,15,True,False,True,False,Ana Rita Sá-Leite,5,2026-07-15,,False
